country,date,new_cases,total_cases,new_deaths,total_deaths,new_cases_7_day_avg_right,new_deaths_7_day_avg_right,new_cases_per_million,new_deaths_per_million,total_cases_per_million,total_deaths_per_million,weekly_cases,weekly_deaths,weekly_pct_growth_cases,weekly_pct_growth_deaths,cfr,population,year,month,day_of_week,quarter,season,new_cases_per_100k,new_deaths_per_100k,cases_lag_7d,cases_lag_14d,cases_lag_21d,cases_ma_30d,disease,new_cases_smoothed,new_deaths_smoothed,new_cases_smoothed_per_million
Kazakhstan,2022-04-12,11.0,1394093.0,0.0,19013.0,24.857142857142858,0.0,0.5490498143912146,0.0,69584.2275358265,949.0076473654692,174.0,0.0,-24.3,-100.0,1.3638257992831182,20592571.0,2022,4,1,2,spring,0.05341732219837921,0.0,32.857142857142854,28.142857142857142,72.85714285714286,51.77619047619047,covid,,,
Kazakhstan,2022-04-13,25.0,1394118.0,0.0,19013.0,23.428571428571427,0.0,1.2478404872527604,0.0,69585.47537631376,949.0076473654692,164.0,0.0,-22.6,-100.0,1.3638013424975504,20592571.0,2022,4,2,2,spring,0.12140300499631639,0.0,30.285714285714285,33.142857142857146,58.142857142857146,48.94761904761904,covid,,,
Kazakhstan,2022-04-14,25.0,1394143.0,0.0,19013.0,22.714285714285715,0.0,1.2478404872527604,0.0,69586.72321680101,949.0076473654692,159.0,0.0,-19.7,-100.0,1.363776886589109,20592571.0,2022,4,3,2,spring,0.12140300499631639,0.0,28.285714285714285,37.71428571428572,45.142857142857146,46.219047619047615,covid,,,
Kazakhstan,2022-04-15,27.0,1394170.0,0.0,19013.0,22.285714285714285,0.0,1.3476677262329813,0.0,69588.07088452725,949.0076473654692,156.0,0.0,-19.6,-100.0,1.3637504751931258,20592571.0,2022,4,4,2,spring,0.1311152453960217,0.0,27.714285714285715,39.142857142857146,37.142857142857146,43.319047619047616,covid,,,
Kazakhstan,2022-04-16,31.0,1394201.0,0.0,19013.0,22.428571428571427,0.0,1.547322204193423,0.0,69589.61820673144,949.0076473654692,157.0,0.0,-15.1,-100.0,1.363720152259251,20592571.0,2022,4,5,2,spring,0.15053972619543232,0.0,26.428571428571427,37.285714285714285,32.714285714285715,40.35714285714286,covid,,,
Kazakhstan,2022-04-17,23.0,1394224.0,0.0,19013.0,22.0,0.0,1.1480132482725396,0.0,69590.7662199797,949.0076473654692,154.0,0.0,-13.5,-100.0,1.3636976554699962,20592571.0,2022,4,6,2,spring,0.11169076459661108,0.0,25.428571428571427,35.57142857142857,30.857142857142858,37.77619047619047,covid,,,
Kazakhstan,2022-04-18,9.0,1394233.0,0.0,19013.0,21.571428571428573,0.0,0.4492225754109937,0.0,69591.21544255511,949.0076473654692,151.0,0.0,-15.2,-100.0,1.3636888525805946,20592571.0,2022,4,0,2,spring,0.0437050817986739,0.0,25.428571428571427,33.285714285714285,30.714285714285715,35.47142857142857,covid,,,
Kazakhstan,2022-04-19,12.0,1394245.0,0.0,19013.0,21.714285714285715,0.0,0.598963433881325,0.0,69591.814405989,949.0076473654692,152.0,0.0,-12.6,,1.36367711557151,20592571.0,2022,4,1,2,spring,0.058273442398231866,0.0,24.857142857142858,32.857142857142854,28.142857142857142,33.49523809523809,covid,,,
Kazakhstan,2022-04-20,22.0,1394267.0,0.0,19013.0,21.285714285714285,0.0,1.0980996287824292,0.0,69592.91250561779,949.0076473654692,149.0,0.0,-9.1,,1.363655598246247,20592571.0,2022,4,2,2,spring,0.10683464439675842,0.0,23.428571428571427,30.285714285714285,33.142857142857146,31.685714285714287,covid,,,
Kazakhstan,2022-04-21,23.0,1394290.0,0.0,19013.0,21.0,0.0,1.1480132482725396,0.0,69594.06051886606,949.0076473654692,147.0,0.0,-7.5,,1.3636331035867717,20592571.0,2022,4,3,2,spring,0.11169076459661108,0.0,22.714285714285715,28.285714285714285,37.71428571428572,29.95714285714286,covid,,,
Kazakhstan,2022-04-22,25.0,1394315.0,0.0,19013.0,20.714285714285715,0.0,1.2478404872527604,0.0,69595.30835935331,949.0076473654692,145.0,0.0,-7.1,,1.3636086537116792,20592571.0,2022,4,4,2,spring,0.12140300499631639,0.0,22.285714285714285,27.714285714285715,39.142857142857146,28.70952380952381,covid,,,
Kazakhstan,2022-04-23,15.0,1394330.0,0.0,19013.0,18.428571428571427,0.0,0.7487042923516563,0.0,69596.05706364565,949.0076473654692,129.0,0.0,-17.8,,1.363593984207469,20592571.0,2022,4,5,2,spring,0.07284180299778983,0.0,22.428571428571427,26.428571428571427,37.285714285714285,27.81904761904762,covid,,,
Kazakhstan,2022-04-24,19.0,1394349.0,0.0,19013.0,17.857142857142858,0.0,0.948358770312098,0.0,69597.00542241597,949.0076473654692,125.0,0.0,-18.8,,1.3635754032885596,20592571.0,2022,4,6,2,spring,0.09226628379720045,0.0,22.0,25.428571428571427,35.57142857142857,27.176190476190477,covid,,,
Kazakhstan,2022-04-25,10.0,1394359.0,0.0,19013.0,18.0,0.0,0.4991361949011041,0.0,69597.50455861088,949.0076473654692,126.0,0.0,-16.6,,1.3635656240609484,20592571.0,2022,4,0,2,spring,0.04856120199852655,0.0,21.571428571428573,25.428571428571427,33.285714285714285,26.685714285714287,covid,,,
Kazakhstan,2022-04-26,9.0,1394368.0,0.0,19013.0,17.571428571428573,0.0,0.4492225754109937,0.0,69597.95378118628,949.0076473654692,123.0,0.0,-19.1,,1.363556822876027,20592571.0,2022,4,1,2,spring,0.0437050817986739,0.0,21.714285714285715,24.857142857142858,32.857142857142854,26.242857142857144,covid,,,
Kazakhstan,2022-04-27,33.0,1394401.0,0.0,19013.0,19.142857142857142,0.0,1.6471494431736438,0.0,69599.60093062946,949.0076473654692,134.0,0.0,-10.1,,1.363524552836666,20592571.0,2022,4,2,2,spring,0.16025196659513763,0.0,21.285714285714285,23.428571428571427,30.285714285714285,25.857142857142854,covid,,,
Kazakhstan,2022-04-28,30.0,1394431.0,0.0,19013.0,20.142857142857142,0.0,1.4974085847033125,0.0,69601.09833921416,949.0076473654692,141.0,0.0,-4.1000000000000005,,1.3634952177626574,20592571.0,2022,4,3,2,spring,0.14568360599557967,0.0,21.0,22.714285714285715,28.285714285714285,25.590476190476192,covid,,,
Kazakhstan,2022-04-29,42.0,1394473.0,0.0,19013.0,22.571428571428573,0.0,2.096372018584637,0.0,69603.19471123275,949.0076473654692,158.0,0.0,9.0,,1.363454150779542,20592571.0,2022,4,4,2,spring,0.2039570483938115,0.0,20.714285714285715,22.285714285714285,27.714285714285715,25.23809523809524,covid,,,
Kazakhstan,2022-04-30,20.0,1394493.0,0.0,19013.0,23.285714285714285,0.0,0.9982723898022084,0.0,69604.19298362255,949.0076473654692,163.0,0.0,26.4,,1.3634345959427547,20592571.0,2022,4,5,2,spring,0.0971224039970531,0.0,18.428571428571427,22.428571428571427,26.428571428571427,24.757142857142856,covid,,,
Kazakhstan,2022-05-01,30.0,1394523.0,0.0,19013.0,24.857142857142858,0.0,1.4974085847033125,0.0,69605.69039220725,949.0076473654692,174.0,0.0,39.2,,1.3634052647392694,20592571.0,2022,5,6,2,spring,0.14568360599557967,0.0,17.857142857142858,22.0,25.428571428571427,24.28095238095238,covid,,,
Kazakhstan,2022-05-02,7.0,1394530.0,0.0,19013.0,24.428571428571427,0.0,0.3493953364307729,0.0,69606.03978754368,949.0076473654692,171.0,0.0,35.7,,1.3633984209733745,20592571.0,2022,5,0,2,spring,0.03399284139896859,0.0,18.0,21.571428571428573,25.428571428571427,23.85238095238095,covid,,,
Kazakhstan,2022-05-03,6.0,1394536.0,0.0,19013.0,24.0,0.0,0.2994817169406625,0.0,69606.33926926061,949.0076473654692,168.0,0.0,36.6,,1.3633925549430062,20592571.0,2022,5,1,2,spring,0.029136721199115933,0.0,17.571428571428573,21.714285714285715,24.857142857142858,23.466666666666665,covid,,,
Kazakhstan,2022-05-04,9.0,1394545.0,0.0,19013.0,20.571428571428573,0.0,0.4492225754109937,0.0,69606.78849183604,949.0076473654692,144.0,0.0,7.5,,1.3633837559920978,20592571.0,2022,5,2,2,spring,0.0437050817986739,0.0,19.142857142857142,21.285714285714285,23.428571428571427,23.04285714285714,covid,,,
Kazakhstan,2022-05-05,27.0,1394572.0,0.0,19013.0,20.142857142857142,0.0,1.3476677262329813,0.0,69608.13615956226,949.0076473654692,141.0,0.0,0.0,,1.3633573598207909,20592571.0,2022,5,3,2,spring,0.1311152453960217,0.0,20.142857142857142,21.0,22.714285714285715,22.619047619047617,covid,,,
Kazakhstan,2022-05-06,19.0,1394591.0,1.0,19014.0,16.857142857142858,0.1428571428571428,0.948358770312098,0.0499136194901104,69609.08451833257,949.0575609849594,118.0,1.0,-25.3,,1.363410490961149,20592571.0,2022,5,4,2,spring,0.09226628379720045,0.0048561201998526555,22.571428571428573,20.714285714285715,22.285714285714285,22.17142857142857,covid,,,
Kazakhstan,2022-05-07,22.0,1394613.0,0.0,19014.0,17.142857142857142,0.1428571428571428,1.0980996287824292,0.0,69610.18261796136,949.0575609849594,120.0,1.0,-26.4,,1.36338898318028,20592571.0,2022,5,5,2,spring,0.10683464439675842,0.0,23.285714285714285,18.428571428571427,22.428571428571427,21.8,covid,,,
Kazakhstan,2022-05-08,19.0,1394632.0,0.0,19014.0,15.571428571428571,0.1428571428571428,0.948358770312098,0.0,69611.13097673167,949.0575609849594,109.0,1.0,-37.4,,1.3633704088246936,20592571.0,2022,5,6,2,spring,0.09226628379720045,0.0,24.857142857142858,17.857142857142858,22.0,21.395238095238092,covid,,,
Kazakhstan,2022-05-09,7.0,1394639.0,0.0,19014.0,15.571428571428571,0.1428571428571428,0.3493953364307729,0.0,69611.48037206811,949.0575609849594,109.0,1.0,-36.3,,1.3633635657686325,20592571.0,2022,5,0,2,spring,0.03399284139896859,0.0,24.428571428571427,18.0,21.571428571428573,21.033333333333335,covid,,,
Kazakhstan,2022-05-10,5.0,1394644.0,0.0,19014.0,15.428571428571429,0.1428571428571428,0.249568097450552,0.0,69611.72994016555,949.0575609849594,108.0,1.0,-35.7,,1.3633586779135034,20592571.0,2022,5,1,2,spring,0.024280600999263276,0.0,24.0,17.571428571428573,21.714285714285715,20.7,covid,,,
Kazakhstan,2022-05-11,5.0,1394649.0,0.0,19014.0,14.857142857142858,0.1428571428571428,0.249568097450552,0.0,69611.979508263,949.0575609849594,104.0,1.0,-27.800000000000004,,1.3633537900934214,20592571.0,2022,5,2,2,spring,0.024280600999263276,0.0,20.571428571428573,19.142857142857142,21.285714285714285,20.347619047619048,covid,,,
Kazakhstan,2022-05-12,14.0,1394663.0,1.0,19015.0,13.0,0.2857142857142857,0.6987906728615458,0.0499136194901104,69612.67829893586,949.1074746044496,91.0,2.0,-35.5,,1.36341180629299,20592571.0,2022,5,3,2,spring,0.06798568279793718,0.0048561201998526555,20.142857142857142,20.142857142857142,21.0,19.952380952380953,covid,,,
Kazakhstan,2022-05-13,20.0,1394683.0,0.0,19015.0,13.142857142857142,0.1428571428571428,0.9982723898022084,0.0,69613.67657132566,949.1074746044496,92.0,1.0,-22.0,0.0,1.3633922547274184,20592571.0,2022,5,4,2,spring,0.0971224039970531,0.0,16.857142857142858,22.571428571428573,20.714285714285715,19.609523809523807,covid,,,
Kazakhstan,2022-05-14,13.0,1394696.0,0.0,19015.0,11.857142857142858,0.1428571428571428,0.6488770533714354,0.0,69614.32544837904,949.1074746044496,83.0,1.0,-30.8,0.0,1.363379546510494,20592571.0,2022,5,5,2,spring,0.06312956259808453,0.0,17.142857142857142,23.285714285714285,18.428571428571427,19.247619047619047,covid,,,
Kazakhstan,2022-05-15,14.0,1394710.0,0.0,19015.0,11.142857142857142,0.1428571428571428,0.6987906728615458,0.0,69615.0242390519,949.1074746044496,78.0,1.0,-28.4,0.0,1.3633658610033628,20592571.0,2022,5,6,2,spring,0.06798568279793718,0.0,15.571428571428571,24.857142857142858,17.857142857142858,18.876190476190473,covid,,,
Kazakhstan,2022-05-16,5.0,1394715.0,0.0,19015.0,10.857142857142858,0.1428571428571428,0.249568097450552,0.0,69615.27380714935,949.1074746044496,76.0,1.0,-30.3,0.0,1.3633609733888286,20592571.0,2022,5,0,2,spring,0.024280600999263276,0.0,15.571428571428571,24.428571428571427,18.0,18.49047619047619,covid,,,
Kazakhstan,2022-05-17,6.0,1394721.0,0.0,19015.0,11.0,0.1428571428571428,0.2994817169406625,0.0,69615.57328886629,949.1074746044496,77.0,1.0,-28.7,0.0,1.3633551082976452,20592571.0,2022,5,1,2,spring,0.029136721199115933,0.0,15.428571428571429,24.0,17.571428571428573,18.123809523809523,covid,,,
Kazakhstan,2022-05-18,16.0,1394737.0,0.0,19015.0,12.571428571428571,0.1428571428571428,0.7986179118417667,0.0,69616.37190677813,949.1074746044496,88.0,1.0,-15.4,0.0,1.3633394683011923,20592571.0,2022,5,2,2,spring,0.07769792319764249,0.0,14.857142857142858,20.571428571428573,19.142857142857142,17.823809523809523,covid,,,
Kazakhstan,2022-05-19,15.0,1394752.0,0.0,19015.0,12.714285714285714,0.0,0.7487042923516563,0.0,69617.12061107048,949.1074746044496,89.0,0.0,-2.2,-100.0,1.3633248061304089,20592571.0,2022,5,3,2,spring,0.07284180299778983,0.0,13.0,20.142857142857142,20.142857142857142,17.523809523809526,covid,,,
Kazakhstan,2022-05-20,26.0,1394778.0,0.0,19015.0,13.571428571428571,0.0,1.2977541067428708,0.0,69618.41836517723,949.1074746044496,95.0,0.0,3.3000000000000003,-100.0,1.3632993924481172,20592571.0,2022,5,4,2,spring,0.12625912519616905,0.0,13.142857142857142,16.857142857142858,22.571428571428573,17.266666666666666,covid,,,
Kazakhstan,2022-05-21,8.0,1394786.0,0.0,19015.0,12.857142857142858,0.0,0.3993089559208833,0.0,69618.81767413314,949.1074746044496,90.0,0.0,8.4,-100.0,1.3632915730441804,20592571.0,2022,5,5,2,spring,0.038848961598821244,0.0,11.857142857142858,17.142857142857142,23.285714285714285,16.995238095238093,covid,,,
Kazakhstan,2022-05-22,11.0,1394797.0,0.0,19015.0,12.428571428571429,0.0,0.5490498143912146,0.0,69619.36672394753,949.1074746044496,87.0,0.0,11.5,-100.0,1.363280821510227,20592571.0,2022,5,6,2,spring,0.05341732219837921,0.0,11.142857142857142,15.571428571428571,24.857142857142858,16.71904761904762,covid,,,
Kazakhstan,2022-05-23,6.0,1394803.0,0.0,19015.0,12.571428571428571,0.0,0.2994817169406625,0.0,69619.66620566449,949.1074746044496,88.0,0.0,15.8,-100.0,1.3632749571086382,20592571.0,2022,5,0,2,spring,0.029136721199115933,0.0,10.857142857142858,15.571428571428571,24.428571428571427,16.523809523809526,covid,,,
Kazakhstan,2022-05-24,5.0,1394808.0,0.0,19015.0,12.428571428571429,0.0,0.249568097450552,0.0,69619.91577376192,949.1074746044496,87.0,0.0,13.0,-100.0,1.363270070145855,20592571.0,2022,5,1,2,spring,0.024280600999263276,0.0,11.0,15.428571428571429,24.0,16.34285714285714,covid,,,
Kazakhstan,2022-05-25,15.0,1394823.0,0.0,19015.0,12.285714285714286,0.0,0.7487042923516563,0.0,69620.66447805428,949.1074746044496,86.0,0.0,-2.3,-100.0,1.3632554094677245,20592571.0,2022,5,2,2,spring,0.07284180299778983,0.0,12.571428571428571,14.857142857142858,20.571428571428573,16.152380952380952,covid,,,
Kazakhstan,2022-05-26,11.0,1394834.0,0.0,19015.0,11.714285714285714,0.0,0.5490498143912146,0.0,69621.21352786868,949.1074746044496,82.0,0.0,-7.9,,1.363244658504166,20592571.0,2022,5,3,2,spring,0.05341732219837921,0.0,12.714285714285714,13.0,20.142857142857142,15.957142857142857,covid,,,
Kazakhstan,2022-05-27,15.0,1394849.0,0.0,19015.0,10.142857142857142,0.0,0.7487042923516563,0.0,69621.96223216102,949.1074746044496,71.0,0.0,-25.3,,1.3632299983725835,20592571.0,2022,5,4,2,spring,0.07284180299778983,0.0,13.571428571428571,13.142857142857142,16.857142857142858,15.657142857142857,covid,,,
Kazakhstan,2022-05-28,18.0,1394867.0,0.0,19015.0,11.571428571428571,0.0,0.8984451508219875,0.0,69622.86067731185,949.1074746044496,81.0,0.0,-10.0,,1.363212406630883,20592571.0,2022,5,5,2,spring,0.0874101635973478,0.0,12.857142857142858,11.857142857142858,17.142857142857142,15.371428571428572,covid,,,
Kazakhstan,2022-05-29,20.0,1394887.0,0.0,19015.0,12.857142857142858,0.0,0.9982723898022084,0.0,69623.85894970165,949.1074746044496,90.0,0.0,3.4000000000000004,,1.3631928607837052,20592571.0,2022,5,6,2,spring,0.0971224039970531,0.0,12.428571428571429,11.142857142857142,15.571428571428571,15.047619047619046,covid,,,
Kazakhstan,2022-05-30,6.0,1394893.0,0.0,19015.0,12.857142857142858,0.0,0.2994817169406625,0.0,69624.15843141859,949.1074746044496,90.0,0.0,2.3,,1.3631869971388486,20592571.0,2022,5,0,2,spring,0.029136721199115933,0.0,12.571428571428571,10.857142857142858,15.571428571428571,14.7,covid,,,
Kazakhstan,2022-05-31,5.0,1394898.0,1.0,19016.0,12.857142857142858,0.1428571428571428,0.249568097450552,0.0499136194901104,69624.40799951604,949.1573882239396,90.0,1.0,3.4000000000000004,,1.3632538006363188,20592571.0,2022,5,1,2,spring,0.024280600999263276,0.0048561201998526555,12.428571428571429,11.0,15.428571428571429,14.3,covid,,,
Kazakhstan,2022-06-01,11.0,1394909.0,0.0,19016.0,12.285714285714286,0.1428571428571428,0.5490498143912146,0.0,69624.95704933043,949.1573882239396,86.0,1.0,0.0,,1.3632430502634938,20592571.0,2022,6,2,2,summer,0.05341732219837921,0.0,12.285714285714286,12.571428571428571,14.857142857142858,13.895238095238094,covid,,,
Kazakhstan,2022-06-02,9.0,1394918.0,0.0,19016.0,12.0,0.1428571428571428,0.4492225754109937,0.0,69625.40627190584,949.1573882239396,84.0,1.0,2.4,,1.3632342546300211,20592571.0,2022,6,3,2,summer,0.0437050817986739,0.0,11.714285714285714,12.714285714285714,13.0,13.495238095238095,covid,,,
Kazakhstan,2022-06-03,17.0,1394935.0,0.0,19016.0,12.285714285714286,0.1428571428571428,0.8485315313318771,0.0,69626.25480343717,949.1573882239396,86.0,1.0,21.1,,1.3632176409653496,20592571.0,2022,6,4,2,summer,0.08255404339749514,0.0,10.142857142857142,13.571428571428571,13.142857142857142,13.219047619047618,covid,,,
Kazakhstan,2022-06-04,9.0,1394944.0,0.0,19016.0,11.0,0.1428571428571428,0.4492225754109937,0.0,69626.70402601258,949.1573882239396,77.0,1.0,-4.9,,1.363208845659754,20592571.0,2022,6,5,2,summer,0.0437050817986739,0.0,11.571428571428571,12.857142857142858,11.857142857142858,12.914285714285713,covid,,,
Kazakhstan,2022-06-05,13.0,1394957.0,0.0,19016.0,10.0,0.1428571428571428,0.6488770533714354,0.0,69627.35290306596,949.1573882239396,70.0,1.0,-22.2,,1.3631961415298106,20592571.0,2022,6,6,2,summer,0.06312956259808453,0.0,12.857142857142858,12.428571428571429,11.142857142857142,12.685714285714285,covid,,,
Kazakhstan,2022-06-06,7.0,1394964.0,0.0,19016.0,10.142857142857142,0.1428571428571428,0.3493953364307729,0.0,69627.7022984024,949.1573882239396,71.0,1.0,-21.1,,1.363189300942533,20592571.0,2022,6,0,2,summer,0.03399284139896859,0.0,12.857142857142858,12.571428571428571,10.857142857142858,12.452380952380953,covid,,,
Kazakhstan,2022-06-07,10.0,1394974.0,0.0,19016.0,10.857142857142858,0.0,0.4991361949011041,0.0,69628.20143459729,949.1573882239396,76.0,0.0,-15.6,-100.0,1.363179528794085,20592571.0,2022,6,1,2,summer,0.04856120199852655,0.0,12.857142857142858,12.428571428571429,11.0,12.295238095238094,covid,,,
Kazakhstan,2022-06-08,23.0,1394997.0,0.0,19016.0,12.571428571428571,0.0,1.1480132482725396,0.0,69629.34944784555,949.1573882239396,88.0,0.0,2.3,-100.0,1.3631570533843442,20592571.0,2022,6,2,2,summer,0.11169076459661108,0.0,12.285714285714286,12.285714285714286,12.571428571428571,12.195238095238096,covid,,,
Kazakhstan,2022-06-09,16.0,1395013.0,0.0,19016.0,13.571428571428571,0.0,0.7986179118417667,0.0,69630.1480657574,949.1573882239396,95.0,0.0,13.1,-100.0,1.3631414187538038,20592571.0,2022,6,3,2,summer,0.07769792319764249,0.0,12.0,11.714285714285714,12.714285714285714,12.133333333333333,covid,,,
Kazakhstan,2022-06-10,14.0,1395027.0,0.0,19016.0,13.142857142857142,0.0,0.6987906728615458,0.0,69630.84685643026,949.1573882239396,92.0,0.0,7.000000000000001,-100.0,1.3631277387462752,20592571.0,2022,6,4,2,summer,0.06798568279793718,0.0,12.285714285714286,10.142857142857142,13.571428571428571,12.076190476190478,covid,,,
Kazakhstan,2022-06-11,12.0,1395039.0,1.0,19017.0,13.571428571428571,0.1428571428571428,0.598963433881325,0.0499136194901104,69631.44581986415,949.2073018434298,95.0,1.0,23.4,0.0,1.3631876958278586,20592571.0,2022,6,5,2,summer,0.058273442398231866,0.0048561201998526555,11.0,11.571428571428571,12.857142857142858,12.095238095238097,covid,,,
Kazakhstan,2022-06-12,16.0,1395055.0,0.0,19017.0,14.0,0.1428571428571428,0.7986179118417667,0.0,69632.24443777598,949.2073018434298,98.0,1.0,40.0,0.0,1.363172061316579,20592571.0,2022,6,6,2,summer,0.07769792319764249,0.0,10.0,12.857142857142858,12.428571428571429,12.123809523809523,covid,,,
Kazakhstan,2022-06-13,6.0,1395061.0,0.0,19017.0,13.857142857142858,0.1428571428571428,0.2994817169406625,0.0,69632.54391949293,949.2073018434298,97.0,1.0,36.6,0.0,1.3631661984673071,20592571.0,2022,6,0,2,summer,0.029136721199115933,0.0,10.142857142857142,12.857142857142858,12.571428571428571,12.190476190476192,covid,,,
Kazakhstan,2022-06-14,7.0,1395068.0,0.0,19017.0,13.428571428571429,0.1428571428571428,0.3493953364307729,0.0,69632.89331482936,949.2073018434298,94.0,1.0,23.7,,1.3631593585402288,20592571.0,2022,6,1,2,summer,0.03399284139896859,0.0,10.857142857142858,12.857142857142858,12.428571428571429,12.266666666666667,covid,,,
Kazakhstan,2022-06-15,17.0,1395085.0,0.0,19017.0,12.571428571428571,0.1428571428571428,0.8485315313318771,0.0,69633.74184636069,949.2073018434298,88.0,1.0,0.0,,1.3631427475745206,20592571.0,2022,6,2,2,summer,0.08255404339749514,0.0,12.571428571428571,12.285714285714286,12.285714285714286,12.323809523809524,covid,,,
Kazakhstan,2022-06-16,17.0,1395102.0,0.0,19017.0,12.714285714285714,0.1428571428571428,0.8485315313318771,0.0,69634.59037789202,949.2073018434298,89.0,1.0,-6.3,,1.3631261370136376,20592571.0,2022,6,3,2,summer,0.08255404339749514,0.0,13.571428571428571,12.0,11.714285714285714,12.380952380952381,covid,,,
Kazakhstan,2022-06-17,21.0,1395123.0,0.0,19017.0,13.714285714285714,0.1428571428571428,1.0481860092923188,0.0,69635.63856390132,949.2073018434298,96.0,1.0,4.3,,1.3631056186443775,20592571.0,2022,6,4,2,summer,0.10197852419690576,0.0,13.142857142857142,12.285714285714286,10.142857142857142,12.41904761904762,covid,,,
Kazakhstan,2022-06-18,25.0,1395148.0,0.0,19017.0,15.571428571428571,0.0,1.2478404872527604,0.0,69636.88640438857,949.2073018434298,109.0,0.0,14.7,-100.0,1.3630811928196864,20592571.0,2022,6,5,2,summer,0.12140300499631639,0.0,13.571428571428571,11.0,11.571428571428571,12.514285714285712,covid,,,
Kazakhstan,2022-06-19,19.0,1395167.0,0.0,19017.0,16.0,0.0,0.948358770312098,0.0,69637.83476315888,949.2073018434298,112.0,0.0,14.3,-100.0,1.3630626297783706,20592571.0,2022,6,6,2,summer,0.09226628379720045,0.0,14.0,10.0,12.857142857142858,12.595238095238095,covid,,,
Kazakhstan,2022-06-20,13.0,1395180.0,0.0,19017.0,17.0,0.0,0.6488770533714354,0.0,69638.48364021225,949.2073018434298,119.0,0.0,22.7,-100.0,1.363049929041414,20592571.0,2022,6,0,2,summer,0.06312956259808453,0.0,13.857142857142858,10.142857142857142,12.857142857142858,12.733333333333333,covid,,,
Kazakhstan,2022-06-21,20.0,1395200.0,0.0,19017.0,18.857142857142858,0.0,0.9982723898022084,0.0,69639.48191260206,949.2073018434298,132.0,0.0,40.400000000000006,-100.0,1.363030389908257,20592571.0,2022,6,1,2,summer,0.0971224039970531,0.0,13.428571428571429,10.857142857142858,12.857142857142858,12.947619047619048,covid,,,
Kazakhstan,2022-06-22,36.0,1395236.0,0.0,19017.0,21.571428571428573,0.0,1.796890301643975,0.0,69641.2788029037,949.2073018434298,151.0,0.0,71.6,-100.0,1.3629952208801952,20592571.0,2022,6,2,2,summer,0.1748203271946956,0.0,12.571428571428571,12.571428571428571,12.285714285714286,13.247619047619049,covid,,,
Kazakhstan,2022-06-23,45.0,1395281.0,1.0,19018.0,25.571428571428573,0.1428571428571428,2.2461128770549688,0.0499136194901104,69643.52491578076,949.25721546292,179.0,1.0,101.1,0.0,1.3630229322982252,20592571.0,2022,6,3,2,summer,0.2185254089933695,0.0048561201998526555,12.714285714285714,13.571428571428571,12.0,13.685714285714285,covid,,,
Kazakhstan,2022-06-24,56.0,1395337.0,0.0,19018.0,30.571428571428573,0.1428571428571428,2.795162691446184,0.0,69646.3200784722,949.25721546292,214.0,1.0,122.9,0.0,1.3629682291804774,20592571.0,2022,6,4,2,summer,0.2719427311917487,0.0,13.714285714285714,13.142857142857142,12.285714285714286,14.295238095238096,covid,,,
Kazakhstan,2022-06-25,62.0,1395399.0,0.0,19018.0,35.857142857142854,0.1428571428571428,3.094644408386846,0.0,69649.41472288058,949.25721546292,251.0,1.0,130.29999999999998,,1.3629076701359253,20592571.0,2022,6,5,2,summer,0.30107945239086464,0.0,15.571428571428571,13.571428571428571,11.0,15.1,covid,,,
Kazakhstan,2022-06-26,67.0,1395466.0,0.0,19018.0,42.71428571428572,0.1428571428571428,3.344212505837398,0.0,69652.75893538642,949.25721546292,299.0,1.0,167.0,,1.36284223334714,20592571.0,2022,6,6,2,summer,0.3253600533901279,0.0,16.0,14.0,10.0,16.185714285714287,covid,,,
Kazakhstan,2022-06-27,67.0,1395533.0,0.0,19018.0,50.42857142857143,0.1428571428571428,3.344212505837398,0.0,69656.10314789227,949.25721546292,353.0,1.0,196.6,,1.3627768028416385,20592571.0,2022,6,0,2,summer,0.3253600533901279,0.0,17.0,13.857142857142858,10.142857142857142,17.48095238095238,covid,,,
Kazakhstan,2022-06-28,61.0,1395594.0,0.0,19018.0,56.285714285714285,0.1428571428571428,3.0447307888967354,0.0,69659.14787868116,949.25721546292,394.0,1.0,198.5,,1.3627172372480822,20592571.0,2022,6,1,2,summer,0.296223332191012,0.0,18.857142857142858,13.428571428571429,10.857142857142858,18.92857142857143,covid,,,
Kazakhstan,2022-06-29,115.0,1395709.0,0.0,19018.0,67.57142857142857,0.1428571428571428,5.740066241362698,0.0,69664.88794492252,949.25721546292,473.0,1.0,213.2,,1.3626049556175392,20592571.0,2022,6,2,2,summer,0.5584538229830553,0.0,21.571428571428573,12.571428571428571,12.571428571428571,20.752380952380953,covid,,,
Kazakhstan,2022-06-30,140.0,1395849.0,0.0,19018.0,81.14285714285714,0.0,6.987906728615458,0.0,69671.87585165113,949.25721546292,568.0,0.0,217.3,-100.0,1.362468289908149,20592571.0,2022,6,3,2,summer,0.6798568279793717,0.0,25.571428571428573,12.714285714285714,13.571428571428571,23.028571428571425,covid,,,
Kazakhstan,2022-07-01,195.0,1396044.0,0.0,19018.0,101.0,0.0,9.73315580057153,0.0,69681.60900745171,949.25721546292,707.0,0.0,230.4,-100.0,1.3622779797771416,20592571.0,2022,7,4,3,summer,0.9469434389712678,0.0,30.571428571428573,13.714285714285714,13.142857142857142,25.985714285714284,covid,,,
